Time,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,
71.87,0,0,0,2.5,2.5,490.56,538.74,346.02,1375.32,0,0,2.5,2.5,490.56,538.74,346.02,1375.32,0,0,2.5,2.5,490.56,
71.88,0,0,0,0,0,630.72,578.16,271.56,1480.44,0,0,0,0,630.72,578.16,271.56,1480.44,0,0,0,0,630.72,
71.89,0,0,0,2.5,2.5,762.12,608.82,201.48,1572.42,0,0,2.5,2.5,762.12,608.82,201.48,1572.42,0,0,2.5,2.5,762.12,
71.9,0,0,0,2.5,2.5,871.62,604.44,122.64,1598.7,0,0,2.5,2.5,871.62,604.44,122.64,1598.7,0,0,2.5,2.5,871.62,
71.91,0,0,0,0,0,963.6,578.16,61.32,1603.08,0,0,0,0,963.6,578.16,61.32,1603.08,0,0,0,0,963.6,
71.92,0,0,0,0,0,1033.68,529.98,0,1563.66,0,0,0,0,1033.68,529.98,0,1563.66,0,0,0,0,1033.68,
71.93,0,0,0,0,0,1095,442.38,0,1537.38,0,0,0,0,1095,442.38,0,1537.38,0,0,0,0,1095,
71.94,0,0,0,0,0,1128.4,341.25,0,1469.65,0,0,0,0,1128.4,341.25,0,1469.65,0,0,0,0,1128.4,
71.95,0,0,0,0,0,1137.5,232.05,0,1369.55,0,0,0,0,1137.5,232.05,0,1369.55,0,0,0,0,1137.5,
71.96,0,0,0,0,0,1101.1,131.95,0,1233.05,0,0,0,0,1101.1,131.95,0,1233.05,0,0,0,0,1101.1,
71.97,0,0,0,0,0,1023.75,50.05,0,1073.8,0,0,0,0,1023.75,50.05,0,1073.8,0,0,0,0,1023.75,
71.98,0,0,0,0,0,887.25,13.65,0,900.9,0,0,0,0,887.25,13.65,0,900.9,0,0,0,0,887.25,
71.99,0,0,0,2.5,2.5,737.1,0,0,737.1,0,0,2.5,2.5,737.1,0,0,737.1,0,0,2.5,2.5,737.1,
72,0,0,0,0,0,573.3,0,0,573.3,0,0,0,0,573.3,0,0,573.3,0,0,0,0,573.3,
72.01,0,0,0,0,0,414.05,0,0,414.05,0,0,0,0,414.05,0,0,414.05,0,0,0,0,414.05,
72.02,0,0,0,0,0,282.1,0,0,282.1,0,0,0,0,282.1,0,0,282.1,0,0,0,0,282.1,
72.03,0,0,0,0,0,159.25,0,0,159.25,0,0,0,0,159.25,0,0,159.25,0,0,0,0,159.25,
72.04,0,0,0,0,0,68.25,0,0,68.25,0,0,0,0,68.25,0,0,68.25,0,0,0,0,68.25,
72.05,0,0,0,0,0,35,0,0,35,0,0,0,0,35,0,0,35,0,0,0,0,35,
72.06,0,0,0,0,0,29.96,0,0,29.96,0,0,0,0,29.96,0,0,29.96,0,0,0,0,29.96,
72.07,0,0,0,0,0,24.92,0,0,24.92,0,0,0,0,24.92,0,0,24.92,0,0,0,0,24.92,
72.08,0,0,0,0,0,17.5,0,0,17.5,0,0,0,0,17.5,0,0,17.5,0,0,0,0,17.5,
72.09,0,0,0,0,0,9.94,0,0,9.94,0,0,0,0,9.94,0,0,9.94,0,0,0,0,9.94,
72.1,0,0,0,0,0,4.9,0,0,4.9,0,0,0,0,4.9,0,0,4.9,0,0,0,0,4.9,
72.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.16,259.5,259.5,5.19,5.19,269.88,0,0,0,0,259.5,5.19,5.19,269.88,0,0,0,0,259.5,5.19,5.19,269.88,0,
72.17,622.8,622.8,140.13,25.95,788.88,0,0,0,0,622.8,140.13,25.95,788.88,0,0,0,0,622.8,140.13,25.95,788.88,0,
72.18,742.17,742.17,347.73,93.42,1183.32,0,0,0,0,742.17,347.73,93.42,1183.32,0,0,0,0,742.17,347.73,93.42,1183.32,0,
72.19,695.46,695.46,519,212.79,1427.25,0,0,0,0,695.46,519,212.79,1427.25,0,0,0,0,695.46,519,212.79,1427.25,0,
72.2,576.09,576.09,648.75,404.82,1629.66,0,0,0,0,576.09,648.75,404.82,1629.66,0,0,0,0,576.09,648.75,404.82,1629.66,0,
72.21,477.48,477.48,747.36,612.42,1837.26,0,0,0,0,477.48,747.36,612.42,1837.26,0,0,0,0,477.48,747.36,612.42,1837.26,0,
72.22,389.25,389.25,804.45,783.69,1977.39,0,0,0,0,389.25,804.45,783.69,1977.39,0,0,0,0,389.25,804.45,783.69,1977.39,0,
72.23,301.02,301.02,825.21,939.39,2065.62,0,2.5,0,2.5,301.02,825.21,939.39,2065.62,0,2.5,0,2.5,301.02,825.21,939.39,2065.62,0,
72.24,212.79,212.79,814.83,1069.14,2096.76,0,2.5,0,2.5,212.79,814.83,1069.14,2096.76,0,2.5,0,2.5,212.79,814.83,1069.14,2096.76,0,
72.25,140.13,140.13,783.69,1193.7,2117.52,0,0,0,0,140.13,783.69,1193.7,2117.52,0,0,0,0,140.13,783.69,1193.7,2117.52,0,
72.26,57.09,57.09,700.65,1297.5,2055.24,0,0,0,0,57.09,700.65,1297.5,2055.24,0,0,0,0,57.09,700.65,1297.5,2055.24,0,
72.27,0,0,590.72,1374.56,1965.28,0,0,0,0,0,590.72,1374.56,1965.28,0,0,0,0,0,590.72,1374.56,1965.28,0,
72.28,0,0,448.72,1420,1868.72,0,2.5,0,2.5,0,448.72,1420,1868.72,0,2.5,0,2.5,0,448.72,1420,1868.72,0,
72.29,0,0,306.72,1414.32,1721.04,0,2.5,0,2.5,0,306.72,1414.32,1721.04,0,2.5,0,2.5,0,306.72,1414.32,1721.04,0,
72.3,0,0,170.4,1363.2,1533.6,0,2.5,0,2.5,0,170.4,1363.2,1533.6,0,2.5,0,2.5,0,170.4,1363.2,1533.6,0,
72.31,0,0,68.16,1249.6,1317.76,0,2.5,0,2.5,0,68.16,1249.6,1317.76,0,2.5,0,2.5,0,68.16,1249.6,1317.76,0,
72.32,0,0,17.04,1096.24,1113.28,0,5,0,5,0,17.04,1096.24,1113.28,0,5,0,5,0,17.04,1096.24,1113.28,0,
72.33,0,0,0,908.8,908.8,0,2.5,0,2.5,0,0,908.8,908.8,0,2.5,0,2.5,0,0,908.8,908.8,0,
72.34,0,0,0,721.36,721.36,0,5,0,5,0,0,721.36,721.36,0,5,0,5,0,0,721.36,721.36,0,
72.35,0,0,0,539.6,539.6,0,2.5,0,2.5,0,0,539.6,539.6,0,2.5,0,2.5,0,0,539.6,539.6,0,
72.36,0,0,0,363.52,363.52,0,5,0,5,0,0,363.52,363.52,0,5,0,5,0,0,363.52,363.52,0,
72.37,0,0,0,198.8,198.8,0,2.5,0,2.5,0,0,198.8,198.8,0,2.5,0,2.5,0,0,198.8,198.8,0,
72.38,0,0,0,77.5,77.5,0,5,0,5,0,0,77.5,77.5,0,5,0,5,0,0,77.5,77.5,0,
72.39,0,0,0,52.39,52.39,0,5,0,5,0,0,52.39,52.39,0,5,0,5,0,0,52.39,52.39,0,
72.4,0,0,0,49.91,49.91,0,5,0,5,0,0,49.91,49.91,0,5,0,5,0,0,49.91,49.91,0,
72.41,0,0,0,42.47,42.47,0,2.5,0,2.5,0,0,42.47,42.47,0,2.5,0,2.5,0,0,42.47,42.47,0,
72.42,0,0,0,37.2,37.2,2.5,5,0,7.5,0,0,37.2,37.2,2.5,5,0,7.5,0,0,37.2,37.2,2.5,
72.43,0,0,0,32.24,32.24,0,5,0,5,0,0,32.24,32.24,0,5,0,5,0,0,32.24,32.24,0,
72.44,0,0,0,24.8,24.8,2.5,5,0,7.5,0,0,24.8,24.8,2.5,5,0,7.5,0,0,24.8,24.8,2.5,
72.45,0,0,0,17.36,17.36,5,5,0,10,0,0,17.36,17.36,5,5,0,10,0,0,17.36,17.36,5,
72.46,0,0,0,12.4,12.4,5,5,0,10,0,0,12.4,12.4,5,5,0,10,0,0,12.4,12.4,5,
72.47,0,0,0,9.92,9.92,2.5,2.5,0,5,0,0,9.92,9.92,2.5,2.5,0,5,0,0,9.92,9.92,2.5,
72.48,0,0,0,4.96,4.96,2.5,5,0,7.5,0,0,4.96,4.96,2.5,5,0,7.5,0,0,4.96,4.96,2.5,
72.49,0,0,0,2.5,2.5,0,3.72,0,3.72,0,0,2.5,2.5,0,3.72,0,3.72,0,0,2.5,2.5,0,
72.5,0,0,0,0,0,11.16,14.88,0,26.04,0,0,0,0,11.16,14.88,0,26.04,0,0,0,0,11.16,
72.51,0,0,0,0,0,48.36,89.28,234.36,372,0,0,0,0,48.36,89.28,234.36,372,0,0,0,0,48.36,
72.52,0,0,0,0,0,111.6,219.48,517.08,848.16,0,0,0,0,111.6,219.48,517.08,848.16,0,0,0,0,111.6,
72.53,0,0,0,0,0,204.6,394.32,584.04,1182.96,0,0,0,0,204.6,394.32,584.04,1182.96,0,0,0,0,204.6,
72.54,0,0,0,0,0,327.36,509.64,554.28,1391.28,0,0,0,0,327.36,509.64,554.28,1391.28,0,0,0,0,327.36,
72.55,0,0,0,0,0,465,576.6,465,1506.6,0,0,0,0,465,576.6,465,1506.6,0,0,0,0,465,
72.56,0,0,0,0,0,606.36,624.96,379.44,1610.76,0,0,0,0,606.36,624.96,379.44,1610.76,0,0,0,0,606.36,
72.57,0,0,0,0,0,732.84,636.12,282.72,1651.68,0,0,0,0,732.84,636.12,282.72,1651.68,0,0,0,0,732.84,
72.58,0,0,0,0,0,829.56,624.96,186,1640.52,0,0,0,0,829.56,624.96,186,1640.52,0,0,0,0,829.56,
72.59,0,0,0,0,0,930,584.04,89.28,1603.32,0,0,0,0,930,584.04,89.28,1603.32,0,0,0,0,930,
72.6,0,0,0,0,0,998.92,521.56,8.84,1529.32,0,0,0,0,998.92,521.56,8.84,1529.32,0,0,0,0,998.92,
72.61,0,0,0,0,0,1056.38,424.32,0,1480.7,0,0,0,0,1056.38,424.32,0,1480.7,0,0,0,0,1056.38,
72.62,0,0,0,0,0,1100.58,313.82,0,1414.4,0,0,0,0,1100.58,313.82,0,1414.4,0,0,0,0,1100.58,
72.63,0,0,0,0,0,1105,216.58,0,1321.58,0,0,0,0,1105,216.58,0,1321.58,0,0,0,0,1105,
72.64,0,0,0,0,0,1065.22,119.34,0,1184.56,0,0,0,0,1065.22,119.34,0,1184.56,0,0,0,0,1065.22,
72.65,0,0,0,0,0,976.82,48.62,0,1025.44,0,0,0,0,976.82,48.62,0,1025.44,0,0,0,0,976.82,
72.66,0,0,0,0,0,861.9,13.26,0,875.16,0,0,0,0,861.9,13.26,0,875.16,0,0,0,0,861.9,
72.67,0,0,0,0,0,716.04,0,0,716.04,0,0,0,0,716.04,0,0,716.04,0,0,0,0,716.04,
72.68,0,0,0,0,0,561.34,0,0,561.34,0,0,0,0,561.34,0,0,561.34,0,0,0,0,561.34,
72.69,0,0,0,0,0,406.64,0,0,406.64,0,0,0,0,406.64,0,0,406.64,0,0,0,0,406.64,
72.7,0,0,0,0,0,260.78,4.42,0,265.2,0,0,0,0,260.78,4.42,0,265.2,0,0,0,0,260.78,
72.71,0,0,0,0,0,140,7.28,0,147.28,0,0,0,0,140,7.28,0,147.28,0,0,0,0,140,
72.72,0,0,0,0,0,52.08,2.24,0,54.32,0,0,0,0,52.08,2.24,0,54.32,0,0,0,0,52.08,
72.73,0,0,0,0,0,24.64,0,0,24.64,0,0,0,0,24.64,0,0,24.64,0,0,0,0,24.64,
72.74,0,0,0,0,0,22.4,0,0,22.4,0,0,0,0,22.4,0,0,22.4,0,0,0,0,22.4,
72.75,0,0,0,0,0,17.36,0,0,17.36,0,0,0,0,17.36,0,0,17.36,0,0,0,0,17.36,
72.76,0,0,0,0,0,7.28,0,0,7.28,0,0,0,0,7.28,0,0,7.28,0,0,0,0,7.28,
72.77,0,0,0,0,0,4.48,0,0,4.48,0,0,0,0,4.48,0,0,4.48,0,0,0,0,4.48,
72.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.83,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,
72.84,156.94,156.94,0,4.13,161.07,0,0,0,0,156.94,0,4.13,161.07,0,0,0,0,156.94,0,4.13,161.07,0,
72.85,586.46,586.46,94.99,24.78,706.23,0,0,0,0,586.46,94.99,24.78,706.23,0,0,0,0,586.46,94.99,24.78,706.23,0,
72.86,788.83,788.83,309.75,78.47,1177.05,0,0,0,0,788.83,309.75,78.47,1177.05,0,0,0,0,788.83,309.75,78.47,1177.05,0,
72.87,801.22,801.22,503.86,181.72,1486.8,0,0,0,0,801.22,503.86,181.72,1486.8,0,0,0,0,801.22,503.86,181.72,1486.8,0,
72.88,689.71,689.71,636.02,338.66,1664.39,0,0,0,0,689.71,636.02,338.66,1664.39,0,0,0,0,689.71,636.02,338.66,1664.39,0,
72.89,557.55,557.55,731.01,532.77,1821.33,0,2.5,0,2.5,557.55,731.01,532.77,1821.33,0,2.5,0,2.5,557.55,731.01,532.77,1821.33,0,
72.9,441.91,441.91,797.09,731.01,1970.01,0,5,0,5,441.91,797.09,731.01,1970.01,0,5,0,5,441.91,797.09,731.01,1970.01,0,
72.91,338.66,338.66,826,900.34,2065,0,2.5,0,2.5,338.66,826,900.34,2065,0,2.5,0,2.5,338.66,826,900.34,2065,0,
72.92,251.93,251.93,821.87,1032.5,2106.3,0,2.5,0,2.5,251.93,821.87,1032.5,2106.3,0,2.5,0,2.5,251.93,821.87,1032.5,2106.3,0,
72.93,165,165,803,1160.5,2128.5,0,2.5,0,2.5,165,803,1160.5,2128.5,0,2.5,0,2.5,165,803,1160.5,2128.5,0,
72.94,93.5,93.5,742.5,1254,2090,0,0,0,0,93.5,742.5,1254,2090,0,0,0,0,93.5,742.5,1254,2090,0,
72.95,22,22,660,1320,2002,0,5,0,5,22,660,1320,2002,0,5,0,5,22,660,1320,2002,0,
72.96,0,0,561,1364,1925,0,2.5,0,2.5,0,561,1364,1925,0,2.5,0,2.5,0,561,1364,1925,0,
72.97,0,0,423.5,1375,1798.5,0,2.5,0,2.5,0,423.5,1375,1798.5,0,2.5,0,2.5,0,423.5,1375,1798.5,0,
72.98,0,0,275,1342,1617,0,0,0,0,0,275,1342,1617,0,0,0,0,0,275,1342,1617,0,
72.99,0,0,148.5,1254,1402.5,0,2.5,0,2.5,0,148.5,1254,1402.5,0,2.5,0,2.5,0,148.5,1254,1402.5,0,
73,0,0,60.5,1127.5,1188,0,2.5,0,2.5,0,60.5,1127.5,1188,0,2.5,0,2.5,0,60.5,1127.5,1188,0,
73.01,0,0,11,951.5,962.5,0,2.5,0,2.5,0,11,951.5,962.5,0,2.5,0,2.5,0,11,951.5,962.5,0,
73.02,0,0,0,770,770,0,2.5,0,2.5,0,0,770,770,0,2.5,0,2.5,0,0,770,770,0,
73.03,0,0,0,594,594,0,0,0,0,0,0,594,594,0,0,0,0,0,0,594,594,0,
73.04,0,0,0,407.5,407.5,0,4.98,0,4.98,0,0,407.5,407.5,0,4.98,0,4.98,0,0,407.5,407.5,0,
73.05,0,0,0,239.61,239.61,0,0,0,0,0,0,239.61,239.61,0,0,0,0,0,0,239.61,239.61,0,
73.06,0,0,0,109.21,109.21,0,0,0,0,0,0,109.21,109.21,0,0,0,0,0,0,109.21,109.21,0,
73.07,0,0,0,57.05,57.05,0,4.98,0,4.98,0,0,57.05,57.05,0,4.98,0,4.98,0,0,57.05,57.05,0,
73.08,0,0,0,52.16,52.16,0,2.49,0,2.49,0,0,52.16,52.16,0,2.49,0,2.49,0,0,52.16,52.16,0,
73.09,0,0,0,44.01,44.01,2.49,2.49,0,4.98,0,0,44.01,44.01,2.49,2.49,0,4.98,0,0,44.01,44.01,2.49,
73.1,0,0,0,39.12,39.12,2.49,4.98,0,7.47,0,0,39.12,39.12,2.49,4.98,0,7.47,0,0,39.12,39.12,2.49,
73.11,0,0,0,37.49,37.49,2.49,7.5,0,9.99,0,0,37.49,37.49,2.49,7.5,0,9.99,0,0,37.49,37.49,2.49,
73.12,0,0,0,29.34,29.34,4.98,4.98,0,9.96,0,0,29.34,29.34,4.98,4.98,0,9.96,0,0,29.34,29.34,4.98,
73.13,0,0,0,21.19,21.19,4.98,2.49,0,7.47,0,0,21.19,21.19,4.98,2.49,0,7.47,0,0,21.19,21.19,4.98,
73.14,0,0,0,16.3,16.3,4.98,4.98,0,9.96,0,0,16.3,16.3,4.98,4.98,0,9.96,0,0,16.3,16.3,4.98,
73.15,0,0,0,12.5,12.5,2.58,2.58,0,5.16,0,0,12.5,12.5,2.58,2.58,0,5.16,0,0,12.5,12.5,2.58,
73.16,0,0,0,12.5,12.5,0,2.58,0,2.58,0,0,12.5,12.5,0,2.58,0,2.58,0,0,12.5,12.5,0,
73.17,0,0,0,7.5,7.5,2.58,2.58,0,5.16,0,0,7.5,7.5,2.58,2.58,0,5.16,0,0,7.5,7.5,2.58,
73.18,0,0,0,7.5,7.5,0,10.32,0,10.32,0,0,7.5,7.5,0,10.32,0,10.32,0,0,7.5,7.5,0,
73.19,0,0,0,2.5,2.5,18.06,30.96,77.4,126.42,0,0,2.5,2.5,18.06,30.96,77.4,126.42,0,0,2.5,2.5,18.06,
73.2,0,0,0,5,5,49.02,103.2,423.12,575.34,0,0,5,5,49.02,103.2,423.12,575.34,0,0,5,5,49.02,
73.21,0,0,0,2.5,2.5,121.26,252.84,567.6,941.7,0,0,2.5,2.5,121.26,252.84,567.6,941.7,0,0,2.5,2.5,121.26,
73.22,0,0,0,2.5,2.5,227.04,415.38,567.6,1210.02,0,0,2.5,2.5,227.04,415.38,567.6,1210.02,0,0,2.5,2.5,227.04,
73.23,0,0,0,0,0,376.68,508.26,459.24,1344.18,0,0,0,0,376.68,508.26,459.24,1344.18,0,0,0,0,376.68,
73.24,0,0,0,0,0,518.58,570.18,381.84,1470.6,0,0,0,0,518.58,570.18,381.84,1470.6,0,0,0,0,518.58,
73.25,0,0,0,2.5,2.5,645,603.72,309.6,1558.32,0,0,2.5,2.5,645,603.72,309.6,1558.32,0,0,2.5,2.5,645,
73.26,0,0,0,0,0,760.24,618.8,234.26,1613.3,0,0,0,0,760.24,618.8,234.26,1613.3,0,0,0,0,760.24,
73.27,0,0,0,0,0,857.48,609.96,154.7,1622.14,0,0,0,0,857.48,609.96,154.7,1622.14,0,0,0,0,857.48,
73.28,0,0,0,0,0,945.88,574.6,79.56,1600.04,0,0,0,0,945.88,574.6,79.56,1600.04,0,0,0,0,945.88,
73.29,0,0,0,0,0,1016.6,517.14,8.84,1542.58,0,0,0,0,1016.6,517.14,8.84,1542.58,0,0,0,0,1016.6,
73.3,0,0,0,2.5,2.5,1069.64,419.9,0,1489.54,0,0,2.5,2.5,1069.64,419.9,0,1489.54,0,0,2.5,2.5,1069.64,
73.31,0,0,0,0,0,1105,304.98,0,1409.98,0,0,0,0,1105,304.98,0,1409.98,0,0,0,0,1105,
73.32,0,0,0,0,0,1096.16,185.64,0,1281.8,0,0,0,0,1096.16,185.64,0,1281.8,0,0,0,0,1096.16,
73.33,0,0,0,0,0,1047.54,97.24,0,1144.78,0,0,0,0,1047.54,97.24,0,1144.78,0,0,0,0,1047.54,
73.34,0,0,0,0,0,963.56,39.78,0,1003.34,0,0,0,0,963.56,39.78,0,1003.34,0,0,0,0,963.56,
73.35,0,0,0,0,0,830.96,8.84,0,839.8,0,0,0,0,830.96,8.84,0,839.8,0,0,0,0,830.96,
73.36,0,0,0,0,0,689.52,0,0,689.52,0,0,0,0,689.52,0,0,689.52,0,0,0,0,689.52,
73.37,0,0,0,0,0,535,0,0,535,0,0,0,0,535,0,0,535,0,0,0,0,535,
73.38,0,0,0,0,0,380.92,2.14,0,383.06,0,0,0,0,380.92,2.14,0,383.06,0,0,0,0,380.92,
73.39,0,0,0,0,0,231.12,4.28,0,235.4,0,0,0,0,231.12,4.28,0,235.4,0,0,0,0,231.12,
73.4,0,0,0,0,0,111.28,4.28,0,115.56,0,0,0,0,111.28,4.28,0,115.56,0,0,0,0,111.28,
73.41,0,0,0,0,0,44.94,4.28,0,49.22,0,0,0,0,44.94,4.28,0,49.22,0,0,0,0,44.94,
73.42,0,0,0,0,0,25.68,2.14,0,27.82,0,0,0,0,25.68,2.14,0,27.82,0,0,0,0,25.68,
73.43,0,0,0,0,0,19.26,2.14,0,21.4,0,0,0,0,19.26,2.14,0,21.4,0,0,0,0,19.26,
73.44,0,0,0,0,0,14.98,2.14,0,17.12,0,0,0,0,14.98,2.14,0,17.12,0,0,0,0,14.98,
73.45,0,0,0,0,0,6.42,2.14,0,8.56,0,0,0,0,6.42,2.14,0,8.56,0,0,0,0,6.42,
73.46,0,0,0,0,0,4.28,0,0,4.28,0,0,0,0,4.28,0,0,4.28,0,0,0,0,4.28,
73.47,0,0,0,0,0,0,4.28,0,4.28,0,0,0,0,0,4.28,0,4.28,0,0,0,0,0,
73.48,0,0,0,0,0,0,4.98,0,4.98,0,0,0,0,0,4.98,0,4.98,0,0,0,0,0,
73.49,0,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,
73.5,0,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,
73.51,0,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,
73.52,0,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,
73.53,234.84,234.84,24.72,12.36,271.92,0,2.49,0,2.49,234.84,24.72,12.36,271.92,0,2.49,0,2.49,234.84,24.72,12.36,271.92,0,
73.54,614.91,614.91,169.95,37.08,821.94,0,4.98,0,4.98,614.91,169.95,37.08,821.94,0,4.98,0,4.98,614.91,169.95,37.08,821.94,0,
73.55,747.78,747.78,414.06,129.78,1291.62,0,7.5,0,7.5,747.78,414.06,129.78,1291.62,0,7.5,0,7.5,747.78,414.06,129.78,1291.62,0,
73.56,707.61,707.61,590.19,275.01,1572.81,0,4.98,0,4.98,707.61,590.19,275.01,1572.81,0,4.98,0,4.98,707.61,590.19,275.01,1572.81,0,
73.57,596.37,596.37,698.34,454.23,1748.94,0,4.98,0,4.98,596.37,698.34,454.23,1748.94,0,4.98,0,4.98,596.37,698.34,454.23,1748.94,0,
73.58,497.49,497.49,772.5,633.45,1903.44,0,4.98,0,4.98,497.49,772.5,633.45,1903.44,0,4.98,0,4.98,497.49,772.5,633.45,1903.44,0,
73.59,387.09,387.09,813.45,824.67,2025.21,0,5,0,5,387.09,813.45,824.67,2025.21,0,5,0,5,387.09,813.45,824.67,2025.21,0,
